"url","eingereicht_am","mitunterzeichner"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243596","12.06.2024","de Quattro Jacqueline, Chappuis Isabelle, Gianini Simone, Revaz Estelle, Ritter Markus, Ruch Daniel, Rüegger Monika, Schilliger Peter, Schneeberger Daniela, Strupler Manuel"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243539","06.06.2024",""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243462","17.04.2024","Piller Carrard Valérie, Alijaj Islam, Arslan Sibel, Crottaz Brigitte, Fehlmann Rielle Laurence, Fivaz Fabien, Friedl Claudia, Munz Martina, Ruch Daniel"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243450","ngIf: businessRole.ParlGroups.ParlGroupName Grüne Fraktion end ngIf: businessRole.ParlGroups.ParlGroupName","Grüne Fraktion, Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243434","17.04.2024","Walder Nicolas, Clivaz Christophe, Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243432","17.04.2024","Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243427","17.04.2024","Kamerzin Sidney"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243409",NA,""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243384","15.03.2024","Mühlemann Benjamin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243383","15.03.2024","Crevoisier Crelier Mathilde"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243368","15.03.2024","Jauslin Matthias Samuel, Badertscher Christine, Giacometti Anna, Mettler Melanie, Müller-Altermatt Stefan, Reimann Lukas, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243366","15.03.2024","Docourt Martine, Amoos Emmanuel, Dandrès Christian, Fivaz Fabien, Jaccoud Jessica, Munz Martina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243344","15.03.2024","Klopfenstein Broggini Delphine, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Mahaim Raphaël, Schlatter Marionna, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243326","15.03.2024","Candan Hasan, Alijaj Islam, Arslan Sibel, Baumann Kilian, Brenzikofer Florence, Candan Hasan, Clivaz Christophe, Crottaz Brigitte, Fivaz Fabien, Gysi Barbara, Klopfenstein Broggini Delphine, Mahaim Raphaël, Marti Min Li, Mettler Melanie, Munz Martina, Nordmann Roger, Porchet Léonore, Prelicz-Huber Katharina, Rumy Farah, Schaffner Barbara, Schlatter Marionna, Seiler Graf Priska, Walder Nicolas, Weichelt Manuela, Wettstein Felix, Wyss Sarah, Zryd Andrea"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243323","15.03.2024","Gugger Niklaus-Samuel, Andrey Gerhard, Arslan Sibel, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Giacometti Anna, Glättli Balthasar, Jauslin Matthias Samuel, Klopfenstein Broggini Delphine, Müller-Altermatt Stefan, Munz Martina, Revaz Estelle, Töngi Michael, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243322","15.03.2024",""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243318","15.03.2024","Gredig Corina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243316","15.03.2024","Brenzikofer Florence, Arslan Sibel, Badertscher Christine, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Gysin Greta, Klopfenstein Broggini Delphine, Mahaim Raphaël, Porchet Léonore, Prelicz-Huber Katharina, Schlatter Marionna, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243315","15.03.2024","Schlatter Marionna, Glättli Balthasar, Mahaim Raphaël"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243306","15.03.2024","Brenzikofer Florence, Arslan Sibel, Badertscher Christine, Baumann Kilian, Clivaz Christophe, Fivaz Fabien, Klopfenstein Broggini Delphine, Mahaim Raphaël, Porchet Léonore, Prelicz-Huber Katharina, Schlatter Marionna, Walder Nicolas, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243272","14.03.2024","Michaud Gigon Sophie, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Porchet Léonore, Schlatter Marionna, Walder Nicolas, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243270","14.03.2024","Freymond Sylvain"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243263","14.03.2024","Badertscher Christine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243260","14.03.2024","Molina Fabian, Badertscher Christine, Fehlmann Rielle Laurence, Friedl Claudia, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243243","14.03.2024","Michaud Gigon Sophie"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243239","14.03.2024","Kamerzin Sidney"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243213","14.03.2024","Roth Franziska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243174","13.03.2024","Revaz Estelle"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243162","13.03.2024","Molina Fabian, Fehlmann Rielle Laurence, Friedl Claudia, Glättli Balthasar, Munz Martina, Nordmann Roger, Rumy Farah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243161","13.03.2024","Burkart Thierry"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243124","11.03.2024","Burkart Thierry"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243065","29.02.2024","Michaud Gigon Sophie"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243050","28.02.2024","Müller Damian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243034","27.02.2024","Vara Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234516","22.12.2023","Gugger Niklaus-Samuel, Andrey Gerhard, Munz Martina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234512","22.12.2023","Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234507","22.12.2023","Suter Gabriela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234499","22.12.2023","Roth Pasquier Marie-France"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234496","22.12.2023","Vincenz-Stauffacher Susanne"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234494","22.12.2023","Clivaz Christophe, Klopfenstein Broggini Delphine, Munz Martina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234483","22.12.2023","Munz Martina, Candan Hasan, Alijaj Islam, Candan Hasan, Clivaz Christophe, Crottaz Brigitte, Docourt Martine, Fehlmann Rielle Laurence, Friedl Claudia, Gysi Barbara, Munz Martina, Nordmann Roger, Piller Carrard Valérie, Revaz Estelle, Rosenwasser Anna, Rumy Farah, Schläfli Nina, Seiler Graf Priska, Tuosto Brenda"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234481","22.12.2023","Müller Leo, Dettling Marcel, Kaufmann Pius, Meier Andreas, Ritter Markus, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234460","21.12.2023","Brenzikofer Florence, Jauslin Matthias Samuel, Munz Martina, Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234459","21.12.2023","Schlatter Marionna, Clivaz Christophe, Mahaim Raphaël"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234458","21.12.2023","Porchet Léonore, Clivaz Christophe, Crottaz Brigitte, de Quattro Jacqueline, Fehlmann Rielle Laurence, Hess Lorenz, Klopfenstein Broggini Delphine, Mettler Melanie, Müller-Altermatt Stefan, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234444","21.12.2023","Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234443","21.12.2023","Kamerzin Sidney"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234426","20.12.2023","Prelicz-Huber Katharina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234388","19.12.2023","Chassot Isabelle"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234372","12.12.2023","Pahud Yvan, Aeschi Thomas, Buffat Michaël, Bühler Manfred, Burgherr Thomas, Calame Didier, de Quattro Jacqueline, Dettling Marcel, Freymond Sylvain, Jaccoud Jessica, Nicolet Jacques, Ruch Daniel, Tuosto Brenda"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234290","29.09.2023","Badertscher Christine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234266","29.09.2023","Gugger Niklaus-Samuel, Clivaz Christophe, Glättli Balthasar, Imboden Natalie, Jost Marc, Müller-Altermatt Stefan, Munz Martina, Studer Lilian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234265","29.09.2023","Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234260","29.09.2023","Studer Lilian, Gugger Niklaus-Samuel"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234248","29.09.2023","Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234224","28.09.2023","Aeschi Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234099","27.09.2023","Töngi Michael, Munz Martina, Pasquier-Eichenberger Isabelle, Schlatter Marionna, Schneider Schüttel Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234050","25.09.2023","Fluri Kurt"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234048","25.09.2023","Clivaz Christophe, Fivaz Fabien, Klopfenstein Broggini Delphine, Schlatter Marionna"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234043","25.09.2023","Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234026","20.09.2023","Stark Jakob"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233953","16.06.2023","Crevoisier Crelier Mathilde"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233933","16.06.2023","Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233929","16.06.2023","Fivaz Fabien, Schlatter Marionna, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233925","16.06.2023","Girod Bastien, Trede Aline, Brenzikofer Florence, Clivaz Christophe, Gysin Greta, Pasquier-Eichenberger Isabelle, Ryser Franziska, Schlatter Marionna, Töngi Michael, Trede Aline, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233914","16.06.2023","Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233906","16.06.2023","Imboden Natalie"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233905","16.06.2023","Schlatter Marionna, Munz Martina, Pasquier-Eichenberger Isabelle, Prelicz-Huber Katharina, Töngi Michael, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233894","16.06.2023","Berthoud Alexandre"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233888","16.06.2023","Pasquier-Eichenberger Isabelle, Schlatter Marionna, Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233879","15.06.2023","Fehlmann Rielle Laurence, Bendahan Samuel, Crottaz Brigitte, de la Reussille Denis, de Quattro Jacqueline, Fridez Pierre-Alain, Geissbühler Andrea Martina, Gysi Barbara, Herzog Verena, Klopfenstein Broggini Delphine, Mahaim Raphaël, Pasquier-Eichenberger Isabelle, Piller Carrard Valérie, Porchet Léonore, Prezioso Batou Stefania, Schneider Schüttel Ursula, Studer Lilian, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233870","15.06.2023","Flach Beat"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233830","15.06.2023","Chassot Isabelle"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233760","15.06.2023","Gössi Petra, Badertscher Christine, Baumann Kilian, Bäumle Martin, Bläsi Thomas, Bourgeois Jacques, Feller Olivier, Glättli Balthasar, Grin Jean-Pierre, Grossen Jürg, Gugger Niklaus-Samuel, Landolt Martin, Molina Fabian, Munz Martina, Ritter Markus, Ryser Franziska, Schneeberger Daniela, Schneider Meret, von Siebenthal Erich, Walti Beat, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233745","15.06.2023","Roduit Benjamin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233723","14.06.2023","Berthoud Alexandre"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233698","14.06.2023","Rechsteiner Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233682","14.06.2023","Giacometti Anna"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233679","13.06.2023","Thorens Goumaz Adèle, Dittli Josef, Herzog Eva"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233615","06.06.2023","Pointet François"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233614","06.06.2023","Schneider-Schneiter Elisabeth"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233595","30.05.2023","Vara Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233547","04.05.2023","Pointet François"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233546","04.05.2023","Töngi Michael, Glättli Balthasar, Mahaim Raphaël, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233542","04.05.2023","Guggisberg Lars, Hess Lorenz"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233522","03.05.2023","Grin Jean-Pierre"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233481","12.04.2023","Imboden Natalie"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233416","17.03.2023","Gugger Niklaus-Samuel, Amoos Emmanuel, Atici Mustafa, Clivaz Christophe, Glättli Balthasar, Hurni Baptiste, Jost Marc, Molina Fabian, Schneider Schüttel Ursula, Studer Lilian, Trede Aline, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233414","17.03.2023","Weichelt Manuela, Egger Kurt, Gugger Niklaus-Samuel, Schlatter Marionna, Schneider Schüttel Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233410","17.03.2023","Schneider Meret, Andrey Gerhard, Badertscher Christine, Mahaim Raphaël, Munz Martina, Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233381","17.03.2023","Töngi Michael, Glättli Balthasar, Imboden Natalie"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233368","17.03.2023","Schlatter Marionna"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233358","17.03.2023","Brenzikofer Florence, Atici Mustafa, Clivaz Christophe, Locher Benguerel Sandra, Masshardt Nadine, Munz Martina, Töngi Michael, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233356","17.03.2023","Brenzikofer Florence, Atici Mustafa, Fivaz Fabien, Locher Benguerel Sandra, Masshardt Nadine, Munz Martina, Studer Lilian, Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233343","17.03.2023","Wermuth Cédric"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233321","16.03.2023","Schneider Schüttel Ursula, Masshardt Nadine, Clivaz Christophe, Flach Beat, Friedl Claudia, Gugger Niklaus-Samuel, Locher Benguerel Sandra, Munz Martina, Porchet Léonore, Pult Jon, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233312","16.03.2023","Weichelt Manuela, Andrey Gerhard, Arslan Sibel, Badertscher Christine, Baumann Kilian, Brenzikofer Florence, Clivaz Christophe, Egger Kurt, Fivaz Fabien, Glättli Balthasar, Gysin Greta, Imboden Natalie, Klopfenstein Broggini Delphine, Pasquier-Eichenberger Isabelle, Porchet Léonore, Prelicz-Huber Katharina, Ryser Franziska, Schlatter Marionna, Schneider Meret, Trede Aline, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233275","16.03.2023","Bourgeois Jacques, Cattaneo Rocco, Crottaz Brigitte, de Montmollin Simone, Kamerzin Sidney, Lüscher Christian, Nantermod Philippe, Wasserfallen Christian, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233256","16.03.2023","Atici Mustafa, Barrile Angelo, Fehlmann Rielle Laurence, Friedl Claudia, Marra Ada, Prezioso Batou Stefania, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233247","16.03.2023","Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233246","16.03.2023","Dobler Marcel"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233231","16.03.2023","Kamerzin Sidney, Addor Jean-Luc, Amoos Emmanuel, Clivaz Christophe, Gschwind Jean-Paul, Maitre Vincent, Roth Pasquier Marie-France"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233228","16.03.2023","Graf Maya, Carobbio Guscetti Marina, Crevoisier Crelier Mathilde, Herzog Eva, Mazzone Lisa, Rieder Beat, Vara Céline, Zopfi Mathias"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233157","15.03.2023","Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233148","14.03.2023","Imboden Natalie, Glättli Balthasar, Töngi Michael, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233117","13.03.2023","Python Valentine, Mahaim Raphaël, Mahaim Raphaël"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233116","13.03.2023","Python Valentine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233079","08.03.2023","Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233049","06.03.2023","Michaud Gigon Sophie"
